NOM;CODI;DATA;SEXE;GRUP_EDAT;RESIDENCIA;CASOS_CONFIRMAT;PCR;TAR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2021-09-28;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-28;Dona;10 a 19;No;37;796;1312;0;0;1;0;0;28;9;31;10;693;1113;455;1444
CATALUNYA;GLOBAL;2021-09-28;Dona;10 a 19;Si;0;2;2;0;0;0;0;0;0;0;0;0;2;2;1;0
CATALUNYA;GLOBAL;2021-09-28;Dona;20 a 29;No;13;1322;747;1;0;6;0;0;4;9;5;6;977;596;575;589
CATALUNYA;GLOBAL;2021-09-28;Dona;20 a 29;Si;0;6;0;0;0;1;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2021-09-28;Dona;30 a 39;No;39;1713;773;2;1;7;2;0;17;22;18;26;1338;675;348;582
CATALUNYA;GLOBAL;2021-09-28;Dona;30 a 39;Si;0;8;0;0;0;0;0;0;0;0;0;0;4;0;0;0
CATALUNYA;GLOBAL;2021-09-28;Dona;40 a 49;No;28;2243;781;3;0;18;7;0;15;13;25;15;1748;686;188;231
CATALUNYA;GLOBAL;2021-09-28;Dona;40 a 49;Si;0;28;0;0;0;1;0;0;0;0;0;0;18;0;0;0
CATALUNYA;GLOBAL;2021-09-28;Dona;50 a 59;No;24;2042;510;4;0;21;6;0;10;14;12;14;1605;442;100;101
CATALUNYA;GLOBAL;2021-09-28;Dona;50 a 59;Si;0;33;2;0;0;0;0;0;0;0;0;0;21;2;0;1
CATALUNYA;GLOBAL;2021-09-28;Dona;60 a 69;No;17;1076;334;1;0;39;14;0;9;8;13;7;871;298;56;112
CATALUNYA;GLOBAL;2021-09-28;Dona;60 a 69;Si;0;22;3;0;0;0;0;0;0;0;0;0;13;2;0;0
CATALUNYA;GLOBAL;2021-09-28;Dona;70 a 79;No;9;718;197;4;0;23;4;0;6;3;7;4;638;178;13;19
CATALUNYA;GLOBAL;2021-09-28;Dona;70 a 79;Si;0;77;1;0;0;3;0;0;0;0;0;0;43;0;0;2
CATALUNYA;GLOBAL;2021-09-28;Dona;80 o més;No;9;655;125;4;0;19;0;1;7;2;6;2;588;117;10;10
CATALUNYA;GLOBAL;2021-09-28;Dona;80 o més;Si;4;384;30;1;0;6;0;0;3;1;3;1;242;19;2;8
CATALUNYA;GLOBAL;2021-09-28;Home;0 a 9;No;56;894;920;0;0;1;0;0;46;10;52;14;830;851;0;0
CATALUNYA;GLOBAL;2021-09-28;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-28;Home;10 a 19;No;32;772;1368;0;0;3;0;0;25;7;29;8;687;1152;482;1633
CATALUNYA;GLOBAL;2021-09-28;Home;10 a 19;Si;0;7;3;0;0;0;0;0;0;0;0;0;6;3;0;1
CATALUNYA;GLOBAL;2021-09-28;Home;20 a 29;No;16;583;608;0;0;3;1;0;5;11;6;9;457;502;717;688
CATALUNYA;GLOBAL;2021-09-28;Home;20 a 29;Si;0;3;1;0;0;0;0;0;0;0;0;0;2;1;5;0
CATALUNYA;GLOBAL;2021-09-28;Home;30 a 39;No;17;739;552;0;0;12;6;0;6;11;7;13;592;476;339;588
CATALUNYA;GLOBAL;2021-09-28;Home;30 a 39;Si;0;4;1;0;0;0;0;0;0;0;0;0;3;1;0;2
CATALUNYA;GLOBAL;2021-09-28;Home;40 a 49;No;30;926;573;2;0;25;8;0;17;13;25;17;771;520;201;301
CATALUNYA;GLOBAL;2021-09-28;Home;40 a 49;Si;0;8;1;0;0;0;0;0;0;0;0;0;7;1;0;0
CATALUNYA;GLOBAL;2021-09-28;Home;50 a 59;No;11;888;325;0;1;31;18;0;4;7;9;6;743;283;102;109
CATALUNYA;GLOBAL;2021-09-28;Home;50 a 59;Si;0;13;0;0;0;3;0;0;0;0;0;0;7;0;0;1
CATALUNYA;GLOBAL;2021-09-28;Home;60 a 69;No;17;750;218;3;2;53;27;0;10;7;10;9;670;182;33;110
CATALUNYA;GLOBAL;2021-09-28;Home;60 a 69;Si;0;22;4;0;0;0;0;0;0;0;0;0;11;4;1;0
CATALUNYA;GLOBAL;2021-09-28;Home;70 a 79;No;13;782;152;4;1;60;24;0;10;3;10;3;681;140;6;19
CATALUNYA;GLOBAL;2021-09-28;Home;70 a 79;Si;0;39;4;1;0;4;2;1;0;0;0;0;28;2;0;0
CATALUNYA;GLOBAL;2021-09-28;Home;80 o més;No;7;558;82;6;1;41;1;1;7;0;7;0;502;72;2;4
CATALUNYA;GLOBAL;2021-09-28;Home;80 o més;Si;1;112;9;1;0;4;0;1;1;0;1;0;74;6;0;0
CATALUNYA;GLOBAL;2021-09-27;Altres;N/A;--;15;1373;2;1;0;62;17;0;10;5;8;0;1364;2;78;102
CATALUNYA;GLOBAL;2021-09-27;Dona;0 a 9;No;51;682;1067;0;0;1;0;0;41;10;37;16;633;972;1;0
CATALUNYA;GLOBAL;2021-09-27;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-27;Dona;10 a 19;No;30;562;1385;0;0;1;0;0;18;12;17;12;481;1190;490;1455
CATALUNYA;GLOBAL;2021-09-27;Dona;10 a 19;Si;0;2;3;0;0;0;0;0;0;0;0;0;2;2;0;3
CATALUNYA;GLOBAL;2021-09-27;Dona;20 a 29;No;24;845;917;2;1;8;0;0;11;13;13;13;646;751;748;562
CATALUNYA;GLOBAL;2021-09-27;Dona;20 a 29;Si;0;4;1;0;0;1;0;0;0;0;0;0;3;1;1;0
CATALUNYA;GLOBAL;2021-09-27;Dona;30 a 39;No;36;1060;1059;1;0;9;2;0;12;24;17;21;851;907;573;630
CATALUNYA;GLOBAL;2021-09-27;Dona;30 a 39;Si;0;7;3;0;0;0;0;0;0;0;0;0;4;3;1;1
CATALUNYA;GLOBAL;2021-09-27;Dona;40 a 49;No;49;1298;1026;2;1;17;7;0;23;26;21;27;1059;893;153;262
CATALUNYA;GLOBAL;2021-09-27;Dona;40 a 49;Si;0;23;5;0;0;1;0;0;0;0;0;0;17;4;0;0
CATALUNYA;GLOBAL;2021-09-27;Dona;50 a 59;No;32;1264;666;3;0;20;6;0;17;15;16;12;1013;574;74;80
CATALUNYA;GLOBAL;2021-09-27;Dona;50 a 59;Si;0;22;3;0;0;0;0;0;0;0;0;0;16;3;0;0
CATALUNYA;GLOBAL;2021-09-27;Dona;60 a 69;No;27;880;402;5;0;40;17;1;13;14;13;14;763;361;63;70
CATALUNYA;GLOBAL;2021-09-27;Dona;60 a 69;Si;0;31;13;0;0;0;0;0;0;0;0;0;24;11;0;0
CATALUNYA;GLOBAL;2021-09-27;Dona;70 a 79;No;21;755;238;1;0;23;5;0;10;11;9;10;692;217;9;18
CATALUNYA;GLOBAL;2021-09-27;Dona;70 a 79;Si;3;64;7;1;0;2;0;0;2;1;3;1;42;5;0;0
CATALUNYA;GLOBAL;2021-09-27;Dona;80 o més;No;7;688;188;1;0;23;0;1;4;3;4;3;620;176;3;10
CATALUNYA;GLOBAL;2021-09-27;Dona;80 o més;Si;8;415;87;2;0;11;0;2;5;3;5;3;262;74;1;2
CATALUNYA;GLOBAL;2021-09-27;Home;0 a 9;No;62;748;1227;0;0;1;0;0;39;23;45;21;705;1119;0;1
CATALUNYA;GLOBAL;2021-09-27;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
CATALUNYA;GLOBAL;2021-09-27;Home;10 a 19;No;43;542;1495;2;0;2;0;0;26;17;29;18;474;1288;480;1580
CATALUNYA;GLOBAL;2021-09-27;Home;10 a 19;Si;0;0;4;0;0;0;0;0;0;0;0;0;0;3;3;4
CATALUNYA;GLOBAL;2021-09-27;Home;20 a 29;No;15;428;637;0;0;4;1;0;6;9;6;10;351;518;870;688
CATALUNYA;GLOBAL;2021-09-27;Home;20 a 29;Si;0;3;1;0;0;0;0;0;0;0;0;0;2;0;0;1
CATALUNYA;GLOBAL;2021-09-27;Home;30 a 39;No;31;547;686;0;0;14;6;0;10;21;12;17;474;592;621;667
CATALUNYA;GLOBAL;2021-09-27;Home;30 a 39;Si;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0
CATALUNYA;GLOBAL;2021-09-27;Home;40 a 49;No;34;791;694;2;0;25;8;0;18;16;17;15;684;621;187;290
CATALUNYA;GLOBAL;2021-09-27;Home;40 a 49;Si;0;20;3;0;0;0;0;0;0;0;0;0;13;2;0;0
CATALUNYA;GLOBAL;2021-09-27;Home;50 a 59;No;24;776;406;4;0;28;18;0;12;12;16;16;670;363;99;114
CATALUNYA;GLOBAL;2021-09-27;Home;50 a 59;Si;0;15;2;0;0;3;0;0;0;0;0;0;9;2;1;1
CATALUNYA;GLOBAL;2021-09-27;Home;60 a 69;No;16;836;264;3;1;56;29;0;8;8;6;8;708;222;37;64
CATALUNYA;GLOBAL;2021-09-27;Home;60 a 69;Si;0;34;14;1;0;0;0;0;0;0;0;0;21;11;0;0
CATALUNYA;GLOBAL;2021-09-27;Home;70 a 79;No;13;765;193;9;2;62;26;0;8;5;9;4;676;173;9;19
CATALUNYA;GLOBAL;2021-09-27;Home;70 a 79;Si;1;47;8;1;0;4;1;0;1;0;1;0;34;7;1;0
CATALUNYA;GLOBAL;2021-09-27;Home;80 o més;No;13;570;112;9;1;42;4;0;7;6;7;6;512;100;1;3
CATALUNYA;GLOBAL;2021-09-27;Home;80 o més;Si;0;125;28;1;0;4;0;0;0;0;0;0;84;21;0;1
CATALUNYA;GLOBAL;2021-09-26;Altres;N/A;--;5;409;0;1;0;65;17;0;2;3;0;0;406;0;13;20
CATALUNYA;GLOBAL;2021-09-26;Dona;0 a 9;No;11;112;250;1;0;3;0;0;6;5;5;4;102;229;0;0
CATALUNYA;GLOBAL;2021-09-26;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-26;Dona;10 a 19;No;13;91;341;0;0;2;0;0;2;11;2;10;81;301;86;367
CATALUNYA;GLOBAL;2021-09-26;Dona;10 a 19;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-26;Dona;20 a 29;No;7;173;227;0;0;6;1;0;3;4;2;4;128;190;95;113
CATALUNYA;GLOBAL;2021-09-26;Dona;20 a 29;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2021-09-26;Dona;30 a 39;No;16;214;233;0;1;10;3;0;6;10;4;7;177;194;62;110
CATALUNYA;GLOBAL;2021-09-26;Dona;30 a 39;Si;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
CATALUNYA;GLOBAL;2021-09-26;Dona;40 a 49;No;17;222;240;0;1;16;8;0;5;12;5;12;182;208;21;31
CATALUNYA;GLOBAL;2021-09-26;Dona;40 a 49;Si;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2021-09-26;Dona;50 a 59;No;9;220;139;1;1;19;6;0;1;8;0;8;191;119;8;15
CATALUNYA;GLOBAL;2021-09-26;Dona;50 a 59;Si;0;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2021-09-26;Dona;60 a 69;No;6;198;92;3;1;40;17;0;3;3;1;3;171;89;3;8
CATALUNYA;GLOBAL;2021-09-26;Dona;60 a 69;Si;0;3;2;0;0;0;0;0;0;0;0;0;3;1;0;0
CATALUNYA;GLOBAL;2021-09-26;Dona;70 a 79;No;5;265;61;1;0;23;6;0;2;3;2;3;250;55;2;2
CATALUNYA;GLOBAL;2021-09-26;Dona;70 a 79;Si;0;20;4;1;0;2;0;0;0;0;0;0;15;3;0;0
CATALUNYA;GLOBAL;2021-09-26;Dona;80 o més;No;1;297;50;1;0;26;0;0;1;0;1;0;268;45;0;1
CATALUNYA;GLOBAL;2021-09-26;Dona;80 o més;Si;3;87;17;3;0;10;0;1;2;1;2;1;55;13;0;1
CATALUNYA;GLOBAL;2021-09-26;Home;0 a 9;No;12;162;296;1;0;1;0;0;6;6;1;6;143;279;0;0
CATALUNYA;GLOBAL;2021-09-26;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-26;Home;10 a 19;No;15;104;290;1;0;3;0;0;7;8;5;7;90;256;76;396
CATALUNYA;GLOBAL;2021-09-26;Home;10 a 19;Si;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
CATALUNYA;GLOBAL;2021-09-26;Home;20 a 29;No;3;104;163;0;0;4;1;0;1;2;1;2;79;137;106;105
CATALUNYA;GLOBAL;2021-09-26;Home;20 a 29;Si;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1
CATALUNYA;GLOBAL;2021-09-26;Home;30 a 39;No;7;139;143;0;0;16;6;0;3;4;2;4;122;120;82;125
CATALUNYA;GLOBAL;2021-09-26;Home;30 a 39;Si;0;2;2;0;0;0;0;0;0;0;0;0;2;1;0;0
CATALUNYA;GLOBAL;2021-09-26;Home;40 a 49;No;12;195;141;1;0;28;9;0;3;9;1;6;172;128;21;49
CATALUNYA;GLOBAL;2021-09-26;Home;40 a 49;Si;0;4;1;0;0;0;0;0;0;0;0;0;3;0;0;0
CATALUNYA;GLOBAL;2021-09-26;Home;50 a 59;No;6;215;106;1;1;31;18;0;3;3;1;3;183;96;10;12
CATALUNYA;GLOBAL;2021-09-26;Home;50 a 59;Si;0;2;3;0;0;3;0;0;0;0;0;0;1;2;0;0
CATALUNYA;GLOBAL;2021-09-26;Home;60 a 69;No;5;246;65;2;1;66;30;0;1;4;1;3;216;58;2;7
CATALUNYA;GLOBAL;2021-09-26;Home;60 a 69;Si;0;5;2;0;0;0;0;0;0;0;0;0;4;2;0;0
CATALUNYA;GLOBAL;2021-09-26;Home;70 a 79;No;6;244;40;1;0;63;26;0;3;3;2;3;220;37;2;2
CATALUNYA;GLOBAL;2021-09-26;Home;70 a 79;Si;0;10;4;0;0;3;1;0;0;0;0;0;7;4;0;0
CATALUNYA;GLOBAL;2021-09-26;Home;80 o més;No;5;220;38;3;0;40;4;0;4;1;4;1;197;34;0;1
CATALUNYA;GLOBAL;2021-09-26;Home;80 o més;Si;1;27;7;0;0;5;0;1;0;1;0;1;17;5;0;0
CATALUNYA;GLOBAL;2021-09-25;Altres;N/A;--;6;1279;1;1;0;64;17;0;4;2;4;0;1272;1;18;19
CATALUNYA;GLOBAL;2021-09-25;Dona;0 a 9;No;23;180;289;0;0;2;0;0;11;12;6;10;168;266;0;0
CATALUNYA;GLOBAL;2021-09-25;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-25;Dona;10 a 19;No;9;179;302;0;0;2;0;0;4;5;3;5;158;263;160;599
CATALUNYA;GLOBAL;2021-09-25;Dona;10 a 19;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-25;Dona;20 a 29;No;11;384;277;1;0;7;1;0;4;7;2;8;278;227;139;181
CATALUNYA;GLOBAL;2021-09-25;Dona;20 a 29;Si;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2021-09-25;Dona;30 a 39;No;14;455;275;4;0;11;2;0;6;8;3;8;356;241;132;193
CATALUNYA;GLOBAL;2021-09-25;Dona;30 a 39;Si;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2021-09-25;Dona;40 a 49;No;13;503;259;1;0;17;7;0;3;10;4;11;381;229;25;71
CATALUNYA;GLOBAL;2021-09-25;Dona;40 a 49;Si;0;9;1;0;0;1;0;0;0;0;0;0;3;1;0;0
CATALUNYA;GLOBAL;2021-09-25;Dona;50 a 59;No;9;491;178;4;0;17;5;0;1;8;3;9;392;156;20;27
CATALUNYA;GLOBAL;2021-09-25;Dona;50 a 59;Si;0;10;2;0;0;0;0;0;0;0;0;0;7;2;0;0
CATALUNYA;GLOBAL;2021-09-25;Dona;60 a 69;No;5;357;112;0;1;40;16;0;0;5;1;5;303;99;7;9
CATALUNYA;GLOBAL;2021-09-25;Dona;60 a 69;Si;0;10;1;0;0;0;0;0;0;0;0;0;6;1;0;0
CATALUNYA;GLOBAL;2021-09-25;Dona;70 a 79;No;5;348;82;1;0;21;6;0;0;5;0;5;322;73;5;4
CATALUNYA;GLOBAL;2021-09-25;Dona;70 a 79;Si;0;18;3;0;0;2;0;0;0;0;0;0;10;1;0;0
CATALUNYA;GLOBAL;2021-09-25;Dona;80 o més;No;0;308;42;2;0;26;0;0;0;0;0;0;282;39;2;1
CATALUNYA;GLOBAL;2021-09-25;Dona;80 o més;Si;1;145;12;3;0;8;0;1;1;0;1;0;99;5;0;0
CATALUNYA;GLOBAL;2021-09-25;Home;0 a 9;No;23;205;316;1;0;0;0;0;9;14;7;15;194;291;0;0
CATALUNYA;GLOBAL;2021-09-25;Home;0 a 9;Si;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
CATALUNYA;GLOBAL;2021-09-25;Home;10 a 19;No;13;172;288;1;0;3;0;0;9;4;6;4;145;250;135;576
CATALUNYA;GLOBAL;2021-09-25;Home;10 a 19;Si;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0
CATALUNYA;GLOBAL;2021-09-25;Home;20 a 29;No;8;220;209;0;0;4;1;0;4;4;3;4;175;168;197;198
CATALUNYA;GLOBAL;2021-09-25;Home;20 a 29;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-25;Home;30 a 39;No;9;236;190;0;0;16;6;0;4;5;4;5;202;166;151;193
CATALUNYA;GLOBAL;2021-09-25;Home;30 a 39;Si;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0
CATALUNYA;GLOBAL;2021-09-25;Home;40 a 49;No;12;369;190;0;0;27;9;0;4;8;6;8;325;167;64;107
CATALUNYA;GLOBAL;2021-09-25;Home;40 a 49;Si;0;10;2;0;0;0;0;0;0;0;0;0;7;2;0;0
CATALUNYA;GLOBAL;2021-09-25;Home;50 a 59;No;11;380;118;2;0;30;17;0;3;8;4;8;334;107;24;37
CATALUNYA;GLOBAL;2021-09-25;Home;50 a 59;Si;0;13;1;0;0;3;0;0;0;0;0;0;8;0;0;0
CATALUNYA;GLOBAL;2021-09-25;Home;60 a 69;No;14;344;89;4;1;64;29;0;9;5;7;5;295;77;7;14
CATALUNYA;GLOBAL;2021-09-25;Home;60 a 69;Si;0;12;1;0;0;0;0;0;0;0;0;0;5;0;0;0
CATALUNYA;GLOBAL;2021-09-25;Home;70 a 79;No;3;316;65;1;1;62;26;1;2;1;2;1;276;60;3;5
CATALUNYA;GLOBAL;2021-09-25;Home;70 a 79;Si;0;15;4;0;0;3;1;0;0;0;0;0;8;3;0;0
CATALUNYA;GLOBAL;2021-09-25;Home;80 o més;No;4;291;47;2;1;40;4;1;3;1;3;1;262;43;0;0
CATALUNYA;GLOBAL;2021-09-25;Home;80 o més;Si;0;52;9;0;0;5;0;0;0;0;0;0;33;6;0;0
CATALUNYA;GLOBAL;2021-09-24;Altres;N/A;--;8;1202;2;3;2;66;20;0;6;2;4;0;1190;2;85;107
CATALUNYA;GLOBAL;2021-09-24;Dona;0 a 9;No;62;374;730;0;0;2;0;0;36;26;34;26;349;678;0;0
CATALUNYA;GLOBAL;2021-09-24;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-24;Dona;10 a 19;No;18;389;607;1;0;2;0;0;9;9;9;9;342;506;836;2603
CATALUNYA;GLOBAL;2021-09-24;Dona;10 a 19;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
CATALUNYA;GLOBAL;2021-09-24;Dona;20 a 29;No;11;793;499;0;0;8;1;0;4;7;6;7;608;391;595;707
CATALUNYA;GLOBAL;2021-09-24;Dona;20 a 29;Si;0;3;3;0;0;0;0;0;0;0;0;0;1;3;0;0
CATALUNYA;GLOBAL;2021-09-24;Dona;30 a 39;No;31;967;511;3;0;11;2;0;16;15;19;16;764;426;630;861
CATALUNYA;GLOBAL;2021-09-24;Dona;30 a 39;Si;0;5;2;0;0;0;0;0;0;0;0;0;4;1;1;1
CATALUNYA;GLOBAL;2021-09-24;Dona;40 a 49;No;36;1107;542;0;0;18;7;0;23;13;19;13;848;470;262;393
CATALUNYA;GLOBAL;2021-09-24;Dona;40 a 49;Si;0;8;3;0;0;1;0;0;0;0;0;0;6;2;0;0
CATALUNYA;GLOBAL;2021-09-24;Dona;50 a 59;No;19;1120;389;2;0;16;6;0;9;10;10;9;897;319;126;166
CATALUNYA;GLOBAL;2021-09-24;Dona;50 a 59;Si;0;10;4;0;0;0;0;0;0;0;0;0;4;2;0;0
CATALUNYA;GLOBAL;2021-09-24;Dona;60 a 69;No;13;590;250;1;1;42;17;1;5;8;8;7;502;212;61;122
CATALUNYA;GLOBAL;2021-09-24;Dona;60 a 69;Si;0;15;4;0;0;0;0;0;0;0;0;0;9;2;0;2
CATALUNYA;GLOBAL;2021-09-24;Dona;70 a 79;No;9;511;143;1;0;23;6;0;3;6;4;6;471;128;10;29
CATALUNYA;GLOBAL;2021-09-24;Dona;70 a 79;Si;0;47;9;0;0;2;0;0;0;0;0;0;28;6;0;3
CATALUNYA;GLOBAL;2021-09-24;Dona;80 o més;No;15;467;95;1;0;27;0;0;10;5;11;5;429;89;10;21
CATALUNYA;GLOBAL;2021-09-24;Dona;80 o més;Si;7;348;51;1;0;10;0;0;7;0;7;0;217;26;8;9
CATALUNYA;GLOBAL;2021-09-24;Home;0 a 9;No;50;397;773;0;0;0;0;0;34;16;30;15;366;695;0;1
CATALUNYA;GLOBAL;2021-09-24;Home;0 a 9;Si;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
CATALUNYA;GLOBAL;2021-09-24;Home;10 a 19;No;15;379;599;0;0;3;0;0;8;7;8;7;332;516;833;2674
CATALUNYA;GLOBAL;2021-09-24;Home;10 a 19;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;3;5
CATALUNYA;GLOBAL;2021-09-24;Home;20 a 29;No;9;438;345;0;0;4;1;0;2;7;3;6;334;284;746;886
CATALUNYA;GLOBAL;2021-09-24;Home;20 a 29;Si;0;2;1;0;0;0;0;0;0;0;0;0;2;0;2;2
CATALUNYA;GLOBAL;2021-09-24;Home;30 a 39;No;22;471;332;1;0;17;6;0;10;12;13;11;379;297;648;778
CATALUNYA;GLOBAL;2021-09-24;Home;30 a 39;Si;0;3;5;0;0;0;0;0;0;0;0;0;1;2;0;0
CATALUNYA;GLOBAL;2021-09-24;Home;40 a 49;No;32;613;348;0;0;27;9;0;17;15;19;14;514;305;349;458
CATALUNYA;GLOBAL;2021-09-24;Home;40 a 49;Si;0;10;10;0;0;0;0;0;0;0;0;0;6;4;0;1
CATALUNYA;GLOBAL;2021-09-24;Home;50 a 59;No;19;586;216;1;1;30;19;2;7;12;10;11;504;191;166;175
CATALUNYA;GLOBAL;2021-09-24;Home;50 a 59;Si;0;13;2;0;0;3;0;0;0;0;0;0;9;1;0;1
CATALUNYA;GLOBAL;2021-09-24;Home;60 a 69;No;13;556;177;3;0;64;30;0;5;8;8;9;485;161;75;117
CATALUNYA;GLOBAL;2021-09-24;Home;60 a 69;Si;0;16;4;0;0;0;0;0;0;0;0;0;11;3;2;1
CATALUNYA;GLOBAL;2021-09-24;Home;70 a 79;No;10;536;123;4;1;61;26;1;3;7;4;7;474;111;10;25
CATALUNYA;GLOBAL;2021-09-24;Home;70 a 79;Si;0;26;7;0;1;3;1;0;0;0;0;0;16;2;1;1
CATALUNYA;GLOBAL;2021-09-24;Home;80 o més;No;8;380;61;7;0;43;3;2;5;3;8;3;347;56;8;11
CATALUNYA;GLOBAL;2021-09-24;Home;80 o més;Si;1;103;19;0;0;8;0;0;1;0;1;0;65;10;1;4
CATALUNYA;GLOBAL;2021-09-23;Altres;N/A;--;6;1288;3;1;1;68;18;0;1;5;1;0;1278;3;134;137
CATALUNYA;GLOBAL;2021-09-23;Dona;0 a 9;No;41;346;774;1;0;3;0;0;26;15;30;15;313;719;0;0
CATALUNYA;GLOBAL;2021-09-23;Dona;0 a 9;Si;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
CATALUNYA;GLOBAL;2021-09-23;Dona;10 a 19;No;18;376;808;0;0;1;0;0;8;10;10;8;312;675;933;2428
CATALUNYA;GLOBAL;2021-09-23;Dona;10 a 19;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;4
CATALUNYA;GLOBAL;2021-09-23;Dona;20 a 29;No;29;1179;711;1;0;8;1;0;13;16;9;15;843;582;728;693
CATALUNYA;GLOBAL;2021-09-23;Dona;20 a 29;Si;1;3;2;1;0;0;0;0;1;0;1;0;2;2;0;0
CATALUNYA;GLOBAL;2021-09-23;Dona;30 a 39;No;19;1441;706;1;0;11;2;0;8;11;14;13;1072;602;671;760
CATALUNYA;GLOBAL;2021-09-23;Dona;30 a 39;Si;0;4;1;0;0;0;0;0;0;0;0;0;4;1;0;1
CATALUNYA;GLOBAL;2021-09-23;Dona;40 a 49;No;31;1838;679;2;0;16;7;0;15;16;21;18;1376;570;323;386
CATALUNYA;GLOBAL;2021-09-23;Dona;40 a 49;Si;1;3;4;0;0;1;0;0;0;1;0;1;2;3;0;1
CATALUNYA;GLOBAL;2021-09-23;Dona;50 a 59;No;15;1735;408;0;0;16;7;0;6;9;8;11;1304;359;142;145
CATALUNYA;GLOBAL;2021-09-23;Dona;50 a 59;Si;1;11;8;0;0;0;0;0;0;1;0;1;8;8;0;1
CATALUNYA;GLOBAL;2021-09-23;Dona;60 a 69;No;24;837;281;7;1;43;18;0;12;12;11;13;675;248;81;130
CATALUNYA;GLOBAL;2021-09-23;Dona;60 a 69;Si;0;11;9;0;0;1;0;0;0;0;0;0;10;6;0;2
CATALUNYA;GLOBAL;2021-09-23;Dona;70 a 79;No;6;448;161;1;1;23;6;0;4;2;6;2;407;149;19;37
CATALUNYA;GLOBAL;2021-09-23;Dona;70 a 79;Si;0;39;9;4;0;2;0;0;0;0;0;0;26;5;2;1
CATALUNYA;GLOBAL;2021-09-23;Dona;80 o més;No;9;517;118;6;0;28;0;3;6;3;6;3;473;107;20;26
CATALUNYA;GLOBAL;2021-09-23;Dona;80 o més;Si;2;222;77;3;0;14;0;0;2;0;2;0;148;50;8;17
CATALUNYA;GLOBAL;2021-09-23;Home;0 a 9;No;30;385;827;0;0;0;0;0;21;9;21;8;347;764;0;0
CATALUNYA;GLOBAL;2021-09-23;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-09-23;Home;10 a 19;No;27;385;903;0;0;4;0;0;16;11;17;11;343;766;1017;2607
CATALUNYA;GLOBAL;2021-09-23;Home;10 a 19;Si;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3;10
CATALUNYA;GLOBAL;2021-09-23;Home;20 a 29;No;15;523;503;1;0;4;1;0;5;10;7;11;416;406;906;815
CATALUNYA;GLOBAL;2021-09-23;Home;20 a 29;Si;0;3;2;0;0;0;0;0;0;0;0;0;0;2;0;4
